ID,FaceID,FirstRating,GroupRating,SecondRating,Feedback,Change,Condition
25,49,1,1,1,0,0,Pre
25,5,7,4,5,-3,-2,Pre
25,50,7,7,5,0,-2,Pre
25,51,2,2,3,0,1,Pre
25,52,1,1,4,0,3,Pre
25,53,5,2,5,-3,0,Pre
25,54,2,5,1,3,-1,Pre
25,55,4,6,3,2,-1,Pre
25,56,7,5,7,-2,0,Pre
25,57,2,0,1,NA,-1,Pre
25,58,6,3,2,-3,-4,Pre
25,59,6,3,7,-3,1,Pre
25,6,4,7,1,3,-3,Pre
25,60,5,8,7,3,2,Pre
25,61,2,2,1,0,-1,Pre
25,62,1,1,1,0,0,Pre
25,63,7,5,7,-2,0,Pre
25,64,3,1,3,-2,0,Pre
25,65,5,2,5,-3,0,Pre
25,66,7,4,6,-3,-1,Pre
25,67,6,8,7,2,1,Pre
25,68,2,5,4,3,2,Pre
25,69,3,5,6,2,3,Pre
25,7,4,2,7,-2,3,Pre
25,70,4,1,6,-3,2,Pre
25,71,6,0,4,NA,-2,Pre
25,72,7,5,6,-2,-1,Pre
25,73,1,3,1,2,0,Pre
25,74,4,1,2,-3,-2,Pre
25,75,3,6,3,3,0,Pre
25,76,5,0,4,NA,-1,Pre
25,77,3,1,2,-2,-1,Pre
25,78,1,4,1,3,0,Pre
25,79,7,5,8,-2,1,Pre
25,8,2,4,6,2,4,Pre
25,80,3,5,5,2,2,Pre
25,81,3,3,1,0,-2,Pre
25,9,4,1,2,-3,-2,Pre
26,10,6,0,5,NA,-1,Pre
26,11,7,0,5,NA,-2,Pre
26,12,3,1,6,-2,3,Pre
26,13,2,4,5,2,3,Pre
26,14,3,6,2,3,-1,Pre
26,15,6,4,4,-2,-2,Pre
26,16,5,5,4,0,-1,Pre
26,17,3,1,5,-2,2,Pre
26,18,5,2,7,-3,2,Pre
26,19,1,1,5,0,4,Pre
26,2,6,6,5,0,-1,Pre
26,20,6,8,6,2,0,Pre
26,21,4,4,5,0,1,Pre
26,22,3,1,3,-2,0,Pre
26,23,6,6,6,0,0,Pre
26,24,4,7,5,3,1,Pre
26,25,3,1,3,-2,0,Pre
26,26,3,3,6,0,3,Pre
26,27,2,5,4,3,2,Pre
26,28,6,4,5,-2,-1,Pre
26,29,7,4,7,-3,0,Pre
26,3,6,8,6,2,0,Pre
26,30,6,8,4,2,-2,Pre
26,31,4,7,2,3,-2,Pre
26,32,3,3,3,0,0,Pre
26,33,6,4,4,-2,-2,Pre
26,34,4,2,4,-2,0,Pre
26,35,6,3,6,-3,0,Pre
26,36,4,7,3,3,-1,Pre
26,37,7,4,7,-3,0,Pre
26,38,3,3,2,0,-1,Pre
26,39,4,4,3,0,-1,Pre
26,4,2,5,6,3,4,Pre
26,40,5,7,6,2,1,Pre
26,41,6,4,6,-2,0,Pre
26,42,5,7,6,2,1,Pre
26,43,6,3,3,-3,-3,Pre
26,44,4,0,4,NA,0,Pre
26,45,3,1,5,-2,2,Pre
26,46,6,6,4,0,-2,Pre
26,47,6,8,7,2,1,Pre
26,48,4,2,6,-2,2,Pre
26,49,3,0,2,NA,-1,Pre
26,5,7,5,5,-2,-2,Pre
26,50,7,4,6,-3,-1,Pre
26,51,4,0,5,NA,1,Pre
26,52,4,1,6,-3,2,Pre
26,53,6,6,4,0,-2,Pre
26,54,2,5,3,3,1,Pre
26,55,6,6,4,0,-2,Pre
26,56,7,0,7,NA,0,Pre
26,57,3,3,2,0,-1,Pre
26,58,2,2,2,0,0,Pre
26,59,7,7,6,0,-1,Pre
26,6,3,1,2,-2,-1,Pre
26,60,3,6,2,3,-1,Pre
26,61,4,0,4,NA,0,Pre
26,62,6,4,3,-2,-3,Pre
26,63,5,0,5,NA,0,Pre
26,64,5,2,4,-3,-1,Pre
26,65,5,3,4,-2,-1,Pre
26,66,2,4,4,2,2,Pre
26,67,6,6,7,0,1,Pre
26,68,5,7,4,2,-1,Pre
26,69,5,8,3,3,-2,Pre
26,7,7,0,5,NA,-2,Pre
26,70,3,6,3,3,0,Pre
26,71,5,7,3,2,-2,Pre
26,72,7,0,6,NA,-1,Pre
26,73,1,1,1,0,0,Pre
26,74,4,6,4,2,0,Pre
26,75,7,7,5,0,-2,Pre
26,76,5,5,5,0,0,Pre
26,77,6,3,6,-3,0,Pre
26,78,1,3,2,2,1,Pre
26,79,6,3,6,-3,0,Pre
26,8,4,6,4,2,0,Pre
26,80,3,1,4,-2,1,Pre
26,81,3,3,3,0,0,Pre
26,9,6,8,5,2,-1,Pre
27,10,6,6,1,0,-5,Pre
27,11,6,3,1,-3,-5,Pre
27,12,7,5,1,-2,-6,Pre
27,13,3,6,1,3,-2,Pre
27,14,5,7,1,2,-4,Pre
27,15,5,0,1,NA,-4,Pre
27,16,7,7,1,0,-6,Pre
27,17,6,8,1,2,-5,Pre
27,18,6,0,1,NA,-5,Pre
27,19,7,0,1,NA,-6,Pre
27,2,6,8,1,2,-5,Pre
27,20,6,4,1,-2,-5,Pre
27,21,4,6,1,2,-3,Pre
27,22,6,8,1,2,-5,Pre
27,23,6,4,1,-2,-5,Pre
27,24,6,0,1,NA,-5,Pre
27,25,6,4,1,-2,-5,Pre
27,26,6,4,1,-2,-5,Pre
27,27,6,3,1,-3,-5,Pre
27,28,6,4,1,-2,-5,Pre
27,29,7,0,1,NA,-6,Pre
27,3,6,4,1,-2,-5,Pre
27,30,6,4,1,-2,-5,Pre
27,31,7,5,1,-2,-6,Pre
27,32,6,3,1,-3,-5,Pre
27,33,6,4,1,-2,-5,Pre
27,34,6,4,1,-2,-5,Pre
27,35,6,4,1,-2,-5,Pre
27,36,6,3,1,-3,-5,Pre
27,37,6,6,1,0,-5,Pre
27,38,5,2,1,-3,-4,Pre
27,39,3,3,1,0,-2,Pre
27,4,6,8,1,2,-5,Pre
27,40,5,7,1,2,-4,Pre
27,41,6,6,1,0,-5,Pre
27,42,6,6,1,0,-5,Pre
27,43,6,3,1,-3,-5,Pre
27,44,6,6,1,0,-5,Pre
27,45,4,0,1,NA,-3,Pre
27,46,6,0,1,NA,-5,Pre
27,47,6,6,1,0,-5,Pre
27,48,6,6,1,0,-5,Pre
27,49,6,6,1,0,-5,Pre
27,5,6,8,1,2,-5,Pre
27,50,4,7,1,3,-3,Pre
27,51,5,2,1,-3,-4,Pre
27,52,6,3,1,-3,-5,Pre
27,53,5,8,1,3,-4,Pre
27,54,6,6,1,0,-5,Pre
27,55,6,3,1,-3,-5,Pre
27,56,6,8,1,2,-5,Pre
27,57,6,0,1,NA,-5,Pre
27,58,6,4,1,-2,-5,Pre
27,59,5,3,1,-2,-4,Pre
27,6,6,4,1,-2,-5,Pre
27,60,5,0,1,NA,-4,Pre
27,61,7,5,1,-2,-6,Pre
27,62,6,3,1,-3,-5,Pre
27,63,4,4,1,0,-3,Pre
27,64,6,3,1,-3,-5,Pre
27,65,6,4,1,-2,-5,Pre
27,66,6,8,1,2,-5,Pre
27,67,6,0,1,NA,-5,Pre
27,68,4,6,1,2,-3,Pre
27,69,5,8,1,3,-4,Pre
27,7,5,8,1,3,-4,Pre
27,70,6,6,1,0,-5,Pre
27,71,6,8,1,2,-5,Pre
27,72,6,3,1,-3,-5,Pre
27,73,3,6,1,3,-2,Pre
27,74,6,8,1,2,-5,Pre
27,75,6,6,1,0,-5,Pre
27,76,7,4,1,-3,-6,Pre
27,77,6,3,1,-3,-5,Pre
27,78,2,4,1,2,-1,Pre
27,79,6,6,1,0,-5,Pre
27,8,6,3,1,-3,-5,Pre
27,80,3,1,1,-2,-2,Pre
27,81,6,8,1,2,-5,Pre
27,9,6,6,1,0,-5,Pre
28,10,3,0,2,NA,-1,Pre
28,11,3,5,3,2,0,Pre
28,12,2,5,2,3,0,Pre
28,13,4,1,3,-3,-1,Pre
28,14,4,0,4,NA,0,Pre
28,15,4,0,5,NA,1,Pre
28,16,3,6,3,3,0,Pre
28,17,3,6,2,3,-1,Pre
28,18,3,0,2,NA,-1,Pre
28,19,2,4,2,2,0,Pre
28,2,5,8,4,3,-1,Pre
28,20,3,6,3,3,0,Pre
28,21,3,3,2,0,-1,Pre
28,22,4,1,2,-3,-2,Pre
28,23,4,6,3,2,-1,Pre
28,24,5,2,5,-3,0,Pre
28,25,3,5,3,2,0,Pre
28,26,3,1,3,-2,0,Pre
28,27,3,3,2,0,-1,Pre
28,28,5,5,3,0,-2,Pre
28,29,6,0,4,NA,-2,Pre
28,3,4,1,3,-3,-1,Pre
28,30,5,3,2,-2,-3,Pre
28,31,4,7,3,3,-1,Pre
28,32,3,3,4,0,1,Pre
28,33,3,6,3,3,0,Pre
28,34,4,6,3,2,-1,Pre
28,35,5,5,5,0,0,Pre
28,36,3,5,3,2,0,Pre
28,37,4,6,2,2,-2,Pre
28,38,2,2,3,0,1,Pre
28,39,3,6,3,3,0,Pre
28,4,4,4,5,0,1,Pre
28,40,2,5,2,3,0,Pre
28,41,4,4,4,0,0,Pre
28,42,3,0,2,NA,-1,Pre
28,43,4,6,4,2,0,Pre
28,44,4,4,2,0,-2,Pre
28,45,6,3,5,-3,-1,Pre
28,46,3,3,2,0,-1,Pre
28,47,5,8,4,3,-1,Pre
28,48,4,7,4,3,0,Pre
28,49,3,5,2,2,-1,Pre
28,5,4,4,4,0,0,Pre
28,50,5,5,4,0,-1,Pre
28,51,4,2,2,-2,-2,Pre
28,52,4,7,4,3,0,Pre
28,53,4,1,3,-3,-1,Pre
28,54,4,2,3,-2,-1,Pre
28,55,3,0,3,NA,0,Pre
28,56,6,0,4,NA,-2,Pre
28,57,3,3,3,0,0,Pre
28,58,3,3,4,0,1,Pre
28,59,3,3,3,0,0,Pre
28,6,5,5,4,0,-1,Pre
28,60,5,0,4,NA,-1,Pre
28,61,6,3,4,-3,-2,Pre
28,62,3,6,2,3,-1,Pre
28,63,3,1,2,-2,-1,Pre
28,64,3,1,3,-2,0,Pre
28,65,4,7,3,3,-1,Pre
28,66,4,7,3,3,-1,Pre
28,67,5,8,2,3,-3,Pre
28,68,3,1,3,-2,0,Pre
28,69,5,8,5,3,0,Pre
28,7,3,5,3,2,0,Pre
28,70,3,0,3,NA,0,Pre
28,71,5,8,4,3,-1,Pre
28,72,5,8,5,3,0,Pre
28,73,3,5,2,2,-1,Pre
28,74,2,5,2,3,0,Pre
28,75,3,6,3,3,0,Pre
28,76,4,7,2,3,-2,Pre
28,77,4,4,2,0,-2,Pre
28,78,3,5,2,2,-1,Pre
28,79,4,4,3,0,-1,Pre
28,8,4,7,2,3,-2,Pre
28,80,2,4,3,2,1,Pre
28,81,3,1,3,-2,0,Pre
28,9,3,1,3,-2,0,Pre
29,10,6,8,6,2,0,Pre
29,11,6,6,7,0,1,Pre
29,12,6,3,6,-3,0,Pre
29,13,5,0,6,NA,1,Pre
29,14,5,3,5,-2,0,Pre
29,15,7,5,6,-2,-1,Pre
29,16,5,5,5,0,0,Pre
29,17,6,4,6,-2,0,Pre
29,18,7,5,7,-2,0,Pre
29,19,7,4,7,-3,0,Pre
29,2,6,0,6,NA,0,Pre
29,20,6,3,7,-3,1,Pre
29,21,6,4,5,-2,-1,Pre
29,22,5,8,4,3,-1,Pre
29,23,7,7,6,0,-1,Pre
29,24,6,6,7,0,1,Pre
29,25,6,8,5,2,-1,Pre
29,26,6,4,6,-2,0,Pre
29,27,6,4,6,-2,0,Pre
29,28,6,6,6,0,0,Pre
29,29,7,5,7,-2,0,Pre
29,3,6,0,5,NA,-1,Pre
29,30,7,7,7,0,0,Pre
29,31,6,6,6,0,0,Pre
29,32,6,6,6,0,0,Pre
29,33,5,5,5,0,0,Pre
29,34,6,6,6,0,0,Pre
29,35,6,3,6,-3,0,Pre
29,36,6,3,5,-3,-1,Pre
29,37,6,3,6,-3,0,Pre
29,38,5,5,5,0,0,Pre
29,39,7,7,7,0,0,Pre
29,4,6,8,6,2,0,Pre
29,40,7,4,7,-3,0,Pre
29,41,6,0,6,NA,0,Pre
29,42,4,1,4,-3,0,Pre
29,43,5,3,6,-2,1,Pre
29,44,5,3,5,-2,0,Pre
29,45,6,6,6,0,0,Pre
29,46,6,4,6,-2,0,Pre
29,47,7,7,7,0,0,Pre
29,48,5,2,6,-3,1,Pre
29,49,5,2,5,-3,0,Pre
29,5,7,5,7,-2,0,Pre
29,50,7,4,6,-3,-1,Pre
29,51,6,8,5,2,-1,Pre
29,52,5,8,6,3,1,Pre
29,53,7,4,7,-3,0,Pre
29,54,6,8,6,2,0,Pre
29,55,6,8,7,2,1,Pre
29,56,7,5,7,-2,0,Pre
29,57,5,5,5,0,0,Pre
29,58,6,6,6,0,0,Pre
29,59,6,6,7,0,1,Pre
29,6,6,6,5,0,-1,Pre
29,60,6,3,6,-3,0,Pre
29,61,5,0,6,NA,1,Pre
29,62,6,3,6,-3,0,Pre
29,63,7,4,7,-3,0,Pre
29,64,6,8,7,2,1,Pre
29,65,6,4,6,-2,0,Pre
29,66,7,4,6,-3,-1,Pre
29,67,7,4,7,-3,0,Pre
29,68,6,0,5,NA,-1,Pre
29,69,7,0,7,NA,0,Pre
29,7,6,8,6,2,0,Pre
29,70,6,8,6,2,0,Pre
29,71,7,7,7,0,0,Pre
29,72,7,0,7,NA,0,Pre
29,73,4,1,4,-3,0,Pre
29,74,6,3,7,-3,1,Pre
29,75,6,3,6,-3,0,Pre
29,76,6,0,6,NA,0,Pre
29,77,7,7,7,0,0,Pre
29,78,5,5,4,0,-1,Pre
29,79,6,3,7,-3,1,Pre
29,8,5,7,6,2,1,Pre
29,80,5,0,6,NA,1,Pre
29,81,6,3,6,-3,0,Pre
29,9,5,3,5,-2,0,Pre
3,10,6,3,6,-3,0,Pre
3,11,2,5,2,3,0,Pre
3,12,2,4,2,2,0,Pre
3,13,2,0,2,NA,0,Pre
3,14,5,5,3,0,-2,Pre
3,15,3,3,4,0,1,Pre
3,16,2,5,3,3,1,Pre
3,17,4,1,4,-3,0,Pre
3,18,5,5,5,0,0,Pre
3,19,3,5,4,2,1,Pre
3,2,2,2,2,0,0,Pre
3,20,3,5,3,2,0,Pre
3,21,3,3,4,0,1,Pre
3,22,2,5,2,3,0,Pre
3,23,4,2,3,-2,-1,Pre
3,24,4,1,3,-3,-1,Pre
3,25,3,3,2,0,-1,Pre
3,26,5,7,6,2,1,Pre
3,27,4,2,4,-2,0,Pre
3,28,3,6,6,3,3,Pre
3,29,4,2,5,-2,1,Pre
3,3,5,0,2,NA,-3,Pre
3,30,5,3,3,-2,-2,Pre
3,31,3,6,4,3,1,Pre
3,32,3,5,6,2,3,Pre
3,33,4,4,5,0,1,Pre
3,34,3,0,2,NA,-1,Pre
3,35,3,3,3,0,0,Pre
3,36,2,2,3,0,1,Pre
3,37,3,1,5,-2,2,Pre
3,38,2,5,3,3,1,Pre
3,39,3,6,2,3,-1,Pre
3,4,6,4,5,-2,-1,Pre
3,40,5,0,4,NA,-1,Pre
3,41,3,6,3,3,0,Pre
3,42,3,1,3,-2,0,Pre
3,43,2,4,5,2,3,Pre
3,44,4,4,3,0,-1,Pre
3,45,2,4,2,2,0,Pre
3,46,5,0,3,NA,-2,Pre
3,47,5,5,6,0,1,Pre
3,48,2,2,2,0,0,Pre
3,49,4,7,3,3,-1,Pre
3,5,5,3,5,-2,0,Pre
3,50,2,5,3,3,1,Pre
3,51,3,6,4,3,1,Pre
3,52,3,6,3,3,0,Pre
3,53,3,1,2,-2,-1,Pre
3,54,2,4,3,2,1,Pre
3,55,4,1,4,-3,0,Pre
3,56,5,2,6,-3,1,Pre
3,57,3,1,3,-2,0,Pre
3,58,3,3,2,0,-1,Pre
3,59,6,4,5,-2,-1,Pre
3,6,3,3,3,0,0,Pre
3,60,3,5,3,2,0,Pre
3,61,2,2,2,0,0,Pre
3,62,2,0,2,NA,0,Pre
3,63,5,3,5,-2,0,Pre
3,64,5,2,3,-3,-2,Pre
3,65,5,2,4,-3,-1,Pre
3,66,5,0,3,NA,-2,Pre
3,67,5,7,6,2,1,Pre
3,68,2,5,3,3,1,Pre
3,69,3,6,4,3,1,Pre
3,7,3,0,5,NA,2,Pre
3,70,3,0,5,NA,2,Pre
3,71,4,1,4,-3,0,Pre
3,72,2,4,2,2,0,Pre
3,73,1,4,1,3,0,Pre
3,74,6,4,7,-2,1,Pre
3,75,3,5,2,2,-1,Pre
3,76,4,4,3,0,-1,Pre
3,77,2,5,3,3,1,Pre
3,78,2,4,2,2,0,Pre
3,79,5,8,6,3,1,Pre
3,8,2,0,2,NA,0,Pre
3,80,5,3,4,-2,-1,Pre
3,81,3,1,3,-2,0,Pre
3,9,2,2,2,0,0,Pre
30,10,5,8,5,3,0,Pre
30,11,6,6,5,0,-1,Pre
30,12,3,3,4,0,1,Pre
30,13,4,6,3,2,-1,Pre
30,14,4,4,3,0,-1,Pre
30,15,8,6,3,-2,-5,Pre
30,16,4,1,6,-3,2,Pre
30,17,3,6,7,3,4,Pre
30,18,6,8,6,2,0,Pre
30,19,7,4,6,-3,-1,Pre
30,2,8,5,8,-3,0,Pre
30,20,5,2,5,-3,0,Pre
30,21,5,5,5,0,0,Pre
30,22,8,0,6,NA,-2,Pre
30,23,8,6,7,-2,-1,Pre
30,24,5,8,6,3,1,Pre
30,25,4,2,4,-2,0,Pre
30,26,5,3,7,-2,2,Pre
30,27,7,7,7,0,0,Pre
30,28,7,4,6,-3,-1,Pre
30,29,8,8,6,0,-2,Pre
30,3,6,8,6,2,0,Pre
30,30,5,8,7,3,2,Pre
30,31,4,4,8,0,4,Pre
30,32,5,3,5,-2,0,Pre
30,33,6,4,6,-2,0,Pre
30,34,6,3,5,-3,-1,Pre
30,35,7,5,5,-2,-2,Pre
30,36,3,0,6,NA,3,Pre
30,37,8,0,8,NA,0,Pre
30,38,3,0,3,NA,0,Pre
30,39,4,7,4,3,0,Pre
30,4,6,6,4,0,-2,Pre
30,40,6,4,4,-2,-2,Pre
30,41,3,3,3,0,0,Pre
30,42,6,0,4,NA,-2,Pre
30,43,4,7,6,3,2,Pre
30,44,3,1,3,-2,0,Pre
30,45,5,2,6,-3,1,Pre
30,46,3,3,3,0,0,Pre
30,47,8,8,8,0,0,Pre
30,48,1,3,1,2,0,Pre
30,49,6,4,5,-2,-1,Pre
30,5,7,4,5,-3,-2,Pre
30,50,5,0,5,NA,0,Pre
30,51,4,7,3,3,-1,Pre
30,52,4,0,6,NA,2,Pre
30,53,4,6,5,2,1,Pre
30,54,8,5,8,-3,0,Pre
30,55,7,7,4,0,-3,Pre
30,56,8,6,7,-2,-1,Pre
30,57,5,0,3,NA,-2,Pre
30,58,6,8,4,2,-2,Pre
30,59,8,8,8,0,0,Pre
30,6,5,7,5,2,0,Pre
30,60,5,8,5,3,0,Pre
30,61,6,0,4,NA,-2,Pre
30,62,3,1,3,-2,0,Pre
30,63,7,4,8,-3,1,Pre
30,64,6,4,6,-2,0,Pre
30,65,8,5,6,-3,-2,Pre
30,66,7,7,3,0,-4,Pre
30,67,3,1,6,-2,3,Pre
30,68,4,6,3,2,-1,Pre
30,69,2,5,3,3,1,Pre
30,7,6,8,4,2,-2,Pre
30,70,7,7,7,0,0,Pre
30,71,6,3,6,-3,0,Pre
30,72,8,8,8,0,0,Pre
30,73,4,2,2,-2,-2,Pre
30,74,5,7,6,2,1,Pre
30,75,5,3,2,-2,-3,Pre
30,76,5,0,4,NA,-1,Pre
30,77,2,4,2,2,0,Pre
30,78,2,4,1,2,-1,Pre
30,79,6,4,6,-2,0,Pre
30,8,6,3,6,-3,0,Pre
30,80,4,4,6,0,2,Pre
30,81,8,8,7,0,-1,Pre
30,9,6,6,4,0,-2,Pre
31,10,6,3,5,-3,-1,Pre
31,11,5,3,4,-2,-1,Pre
31,12,4,1,4,-3,0,Pre
31,13,3,3,2,0,-1,Pre
31,14,5,5,4,0,-1,Pre
31,15,5,8,4,3,-1,Pre
31,16,5,5,4,0,-1,Pre
31,17,5,2,6,-3,1,Pre
31,18,5,7,3,2,-2,Pre
31,19,4,4,5,0,1,Pre
31,2,5,2,5,-3,0,Pre
31,20,6,8,6,2,0,Pre
31,21,4,0,4,NA,0,Pre
31,22,4,1,4,-3,0,Pre
31,23,4,2,4,-2,0,Pre
31,24,5,5,7,0,2,Pre
31,25,4,0,4,NA,0,Pre
31,26,6,8,6,2,0,Pre
31,27,5,3,5,-2,0,Pre
31,28,5,8,5,3,0,Pre
31,29,4,4,6,0,2,Pre
31,3,6,6,4,0,-2,Pre
31,30,4,0,5,NA,1,Pre
31,31,5,7,5,2,0,Pre
31,32,3,3,3,0,0,Pre
31,33,5,3,5,-2,0,Pre
31,34,4,1,4,-3,0,Pre
31,35,5,8,6,3,1,Pre
31,36,4,7,3,3,-1,Pre
31,37,7,5,7,-2,0,Pre
31,38,3,5,2,2,-1,Pre
31,39,5,2,4,-3,-1,Pre
31,4,5,7,5,2,0,Pre
31,40,5,7,4,2,-1,Pre
31,41,4,2,4,-2,0,Pre
31,42,3,3,4,0,1,Pre
31,43,5,2,7,-3,2,Pre
31,44,5,7,4,2,-1,Pre
31,45,5,8,6,3,1,Pre
31,46,4,1,5,-3,1,Pre
31,47,7,0,6,NA,-1,Pre
31,48,4,7,6,3,2,Pre
31,49,3,1,4,-2,1,Pre
31,5,5,8,4,3,-1,Pre
31,50,5,0,5,NA,0,Pre
31,51,6,6,6,0,0,Pre
31,52,4,4,3,0,-1,Pre
31,53,4,7,4,3,0,Pre
31,54,3,1,3,-2,0,Pre
31,55,4,6,5,2,1,Pre
31,56,6,6,7,0,1,Pre
31,57,3,0,4,NA,1,Pre
31,58,3,5,2,2,-1,Pre
31,59,7,7,6,0,-1,Pre
31,6,4,6,3,2,-1,Pre
31,60,5,8,4,3,-1,Pre
31,61,3,0,3,NA,0,Pre
31,62,4,0,4,NA,0,Pre
31,63,5,5,5,0,0,Pre
31,64,6,8,5,2,-1,Pre
31,65,5,3,6,-2,1,Pre
31,66,4,7,6,3,2,Pre
31,67,4,7,6,3,2,Pre
31,68,4,0,4,NA,0,Pre
31,69,4,6,4,2,0,Pre
31,7,4,4,4,0,0,Pre
31,70,4,4,4,0,0,Pre
31,71,6,4,6,-2,0,Pre
31,72,5,7,5,2,0,Pre
31,73,3,3,2,0,-1,Pre
31,74,5,3,5,-2,0,Pre
31,75,4,1,5,-3,1,Pre
31,76,5,3,7,-2,2,Pre
31,77,6,0,4,NA,-2,Pre
31,78,3,3,3,0,0,Pre
31,79,6,8,6,2,0,Pre
31,8,5,3,3,-2,-2,Pre
31,80,6,4,5,-2,-1,Pre
31,81,6,8,7,2,1,Pre
31,9,4,6,5,2,1,Pre
32,10,4,2,6,-2,2,Pre
32,11,3,3,5,0,2,Pre
32,12,5,2,5,-3,0,Pre
32,13,1,4,4,3,3,Pre
32,14,1,1,1,0,0,Pre
32,15,5,2,4,-3,-1,Pre
32,16,5,5,3,0,-2,Pre
32,17,7,4,6,-3,-1,Pre
32,18,7,7,8,0,1,Pre
32,19,7,0,7,NA,0,Pre
32,2,6,6,6,0,0,Pre
32,20,8,5,8,-3,0,Pre
32,21,4,7,2,3,-2,Pre
32,22,2,2,2,0,0,Pre
32,23,4,1,4,-3,0,Pre
32,24,7,7,5,0,-2,Pre
32,25,3,5,3,2,0,Pre
32,26,6,4,5,-2,-1,Pre
32,27,6,8,5,2,-1,Pre
32,28,6,0,5,NA,-1,Pre
32,29,7,0,7,NA,0,Pre
32,3,4,2,3,-2,-1,Pre
32,30,3,3,2,0,-1,Pre
32,31,2,5,3,3,1,Pre
32,32,3,0,2,NA,-1,Pre
32,33,3,1,4,-2,1,Pre
32,34,3,3,3,0,0,Pre
32,35,7,5,8,-2,1,Pre
32,36,4,4,3,0,-1,Pre
32,37,6,4,6,-2,0,Pre
32,38,3,1,3,-2,0,Pre
32,39,3,6,3,3,0,Pre
32,4,4,7,4,3,0,Pre
32,40,8,8,6,0,-2,Pre
32,41,3,3,3,0,0,Pre
32,42,2,0,2,NA,0,Pre
32,43,5,3,3,-2,-2,Pre
32,44,3,5,3,2,0,Pre
32,45,4,4,5,0,1,Pre
32,46,4,0,3,NA,-1,Pre
32,47,6,4,7,-2,1,Pre
32,48,3,0,3,NA,0,Pre
32,49,3,6,4,3,1,Pre
32,5,7,5,7,-2,0,Pre
32,50,5,3,4,-2,-1,Pre
32,51,3,6,1,3,-2,Pre
32,52,2,4,1,2,-1,Pre
32,53,2,5,4,3,2,Pre
32,54,4,0,3,NA,-1,Pre
32,55,4,7,5,3,1,Pre
32,56,5,8,6,3,1,Pre
32,57,7,4,7,-3,0,Pre
32,58,4,1,5,-3,1,Pre
32,59,6,4,6,-2,0,Pre
32,6,6,4,5,-2,-1,Pre
32,60,5,8,4,3,-1,Pre
32,61,5,3,5,-2,0,Pre
32,62,1,1,1,0,0,Pre
32,63,6,8,4,2,-2,Pre
32,64,3,1,3,-2,0,Pre
32,65,4,0,3,NA,-1,Pre
32,66,6,6,5,0,-1,Pre
32,67,6,0,5,NA,-1,Pre
32,68,4,6,3,2,-1,Pre
32,69,4,2,4,-2,0,Pre
32,7,3,3,3,0,0,Pre
32,70,6,3,6,-3,0,Pre
32,71,6,6,5,0,-1,Pre
32,72,5,5,5,0,0,Pre
32,73,1,1,1,0,0,Pre
32,74,7,4,7,-3,0,Pre
32,75,4,4,2,0,-2,Pre
32,76,4,1,6,-3,2,Pre
32,77,3,6,4,3,1,Pre
32,78,4,7,2,3,-2,Pre
32,79,4,2,4,-2,0,Pre
32,8,5,8,4,3,-1,Pre
32,80,5,8,3,3,-2,Pre
32,81,3,1,2,-2,-1,Pre
32,9,5,5,7,0,2,Pre
34,10,6,4,4,-2,-2,Pre
34,11,5,7,5,2,0,Pre
34,12,4,1,3,-3,-1,Pre
34,13,2,0,2,NA,0,Pre
34,14,3,3,4,0,1,Pre
34,15,5,5,3,0,-2,Pre
34,16,3,0,3,NA,0,Pre
34,17,4,0,4,NA,0,Pre
34,18,5,3,5,-2,0,Pre
34,19,5,8,5,3,0,Pre
34,2,4,7,3,3,-1,Pre
34,20,6,6,5,0,-1,Pre
34,21,4,7,3,3,-1,Pre
34,22,2,5,3,3,1,Pre
34,23,6,6,4,0,-2,Pre
34,24,5,5,5,0,0,Pre
34,25,3,6,4,3,1,Pre
34,26,6,3,6,-3,0,Pre
34,27,5,2,3,-3,-2,Pre
34,28,5,3,5,-2,0,Pre
34,29,6,6,6,0,0,Pre
